zcta,name,state,population_2020,latitude,longitude,grid_distance_km,smoke_days_aqi101_equiv,mean_smoke_pm25_ug_m3,population_days
42020,ZCTA5 42020,KY,2256,36.692634,-88.289872,5.418,0,1.566,0
42021,ZCTA5 42021,KY,1328,36.821456,-89.027722,5.011,0,1.556,0
42022,ZCTA5 42022,KY,97,37.144988,-88.944769,2.796,0,1.72,0
42023,ZCTA5 42023,KY,2397,36.872349,-88.990733,2.46,0,1.556,0
42024,ZCTA5 42024,KY,1453,37.077408,-89.050311,8.876,0,1.678,0
42025,ZCTA5 42025,KY,19604,36.856924,-88.334714,7.987,0,1.579,0
42027,ZCTA5 42027,KY,2202,36.916671,-88.627686,6.514,0,1.712,0
42028,ZCTA5 42028,KY,559,37.238913,-88.33685,6.051,0,1.68,0
42029,ZCTA5 42029,KY,6105,37.006472,-88.39196,7.587,0,1.659,0
42031,ZCTA5 42031,KY,3057,36.685748,-88.991397,5.749,0,1.549,0
42032,ZCTA5 42032,KY,191,36.775805,-89.108066,8.688,0,1.549,0
42035,ZCTA5 42035,KY,956,36.900226,-88.840382,5.811,0,1.586,0
42036,ZCTA5 42036,KY,1257,36.711521,-88.214544,11.425,0,1.566,0
42037,ZCTA5 42037,KY,46,37.172781,-88.187707,6.886,0,1.659,0
42038,ZCTA5 42038,KY,5691,37.047413,-88.027647,3.766,0,1.632,0
42039,ZCTA5 42039,KY,1695,36.788709,-88.825434,6.668,0,1.586,0
42040,ZCTA5 42040,KY,1028,36.625296,-88.497073,4.642,0,1.572,0
42041,ZCTA5 42041,KY,4267,36.550373,-88.877352,0.893,0,1.572,0
42044,ZCTA5 42044,KY,3394,36.957582,-88.263203,2.205,0,1.653,0
42045,ZCTA5 42045,KY,2150,37.063993,-88.263097,2.632,0,1.668,0
42047,ZCTA5 42047,KY,178,37.29024,-88.399879,4.848,0,1.68,0
42048,ZCTA5 42048,KY,2177,36.765705,-88.228582,6.488,0,1.579,0
42049,ZCTA5 42049,KY,1491,36.521138,-88.333756,1.995,0,1.543,0
42050,ZCTA5 42050,KY,3229,36.555421,-89.219274,4.61,0,1.48,0
42051,ZCTA5 42051,KY,2894,36.85056,-88.645424,2.412,0,1.606,0
42053,ZCTA5 42053,KY,4837,37.112648,-88.877823,8.182,0,1.748,0
42054,ZCTA5 42054,KY,1027,36.70549,-88.429606,7.337,0,1.572,0
42055,ZCTA5 42055,KY,2657,37.075222,-88.174049,6.438,0,1.668,0
42056,ZCTA5 42056,KY,1704,37.107275,-88.986746,5.529,0,1.72,0
42058,ZCTA5 42058,KY,2230,37.058337,-88.465707,5.903,0,1.691,0
42060,ZCTA5 42060,KY,88,36.965854,-88.82813,3.293,0,1.679,0
42061,ZCTA5 42061,KY,49,36.882838,-88.766366,7.291,0,1.586,0
42064,ZCTA5 42064,KY,8116,37.357138,-88.089515,6.458,0,1.624,0
42066,ZCTA5 42066,KY,23081,36.732532,-88.639882,6.225,0,1.554,0
42069,ZCTA5 42069,KY,942,36.918791,-88.756493,9.697,0,1.679,0
42071,ZCTA5 42071,KY,29703,36.624585,-88.284907,3.841,0,1.566,0
42076,ZCTA5 42076,KY,1100,36.571455,-88.106951,6.97,0,1.536,0
42078,ZCTA5 42078,KY,1760,37.277501,-88.286608,7.894,0,1.659,0
42079,ZCTA5 42079,KY,1378,36.567816,-88.58374,7.678,0,1.546,0
42081,ZCTA5 42081,KY,1973,37.226678,-88.416634,2.482,0,1.68,0
42082,ZCTA5 42082,KY,1852,36.919858,-88.500423,6.044,0,1.659,0
42083,ZCTA5 42083,KY,320,37.161785,-88.288333,9.416,0,1.659,0
42085,ZCTA5 42085,KY,826,36.569596,-88.800966,7.184,0,1.572,0
42086,ZCTA5 42086,KY,4045,37.088547,-88.771835,5.776,0,1.748,0
42087,ZCTA5 42087,KY,2241,36.973093,-88.994838,4.189,0,1.678,0
42088,ZCTA5 42088,KY,2745,36.621222,-88.747697,9.497,0,1.554,0
42101,ZCTA5 42101,KY,64444,37.058097,-86.463061,6.076,0,1.459,0
42103,ZCTA5 42103,KY,22106,36.965139,-86.324599,9.769,0,1.421,0
42104,ZCTA5 42104,KY,37309,36.876864,-86.45119,1.6,0,1.418,0
42120,ZCTA5 42120,KY,2523,36.672882,-86.262112,5.053,0,1.386,0
42122,ZCTA5 42122,KY,5092,36.85707,-86.353679,7.687,0,1.418,0
42123,ZCTA5 42123,KY,814,36.817602,-85.982734,8.001,0,1.42,0
42124,ZCTA5 42124,KY,136,36.87054,-85.643964,8.276,0,1.353,0
42127,ZCTA5 42127,KY,6394,37.113569,-85.918463,7.323,0,1.392,0
42129,ZCTA5 42129,KY,7063,36.989145,-85.585467,10.474,0,1.353,0
42130,ZCTA5 42130,KY,147,36.925865,-85.786306,7.957,0,1.373,0
42133,ZCTA5 42133,KY,1536,36.726047,-85.956233,6.834,0,1.433,0
42134,ZCTA5 42134,KY,18881,36.724535,-86.564483,7.857,0,1.41,0
42140,ZCTA5 42140,KY,1280,36.656541,-85.828893,7.893,0,1.408,0
42141,ZCTA5 42141,KY,32207,36.947551,-85.918331,4.962,0,1.373,0
42151,ZCTA5 42151,KY,575,36.659928,-85.544839,4.02,0,1.408,0
42153,ZCTA5 42153,KY,63,36.6634,-86.066848,4.539,0,1.414,0
42154,ZCTA5 42154,KY,654,37.041978,-85.726199,7.675,0,1.356,0
42156,ZCTA5 42156,KY,380,36.851328,-86.053664,2.277,0,1.421,0
42157,ZCTA5 42157,KY,495,36.781385,-85.81974,7.56,0,1.42,0
42159,ZCTA5 42159,KY,1236,36.991364,-86.246075,2.288,0,1.421,0
42160,ZCTA5 42160,KY,2101,37.10707,-86.034947,2.691,0,1.423,0
42163,ZCTA5 42163,KY,39,37.079683,-86.134702,9.591,0,1.454,0
42164,ZCTA5 42164,KY,17133,36.775664,-86.181864,11.063,0,1.386,0
42166,ZCTA5 42166,KY,2337,36.880186,-85.708775,6.752,0,1.353,0
42167,ZCTA5 42167,KY,8057,36.720987,-85.674109,8.744,0,1.403,0
42170,ZCTA5 42170,KY,1626,36.840553,-86.576675,7.769,0,1.416,0
42171,ZCTA5 42171,KY,7552,37.036369,-86.174441,5.806,0,1.421,0
42202,ZCTA5 42202,KY,2273,36.682889,-86.844423,5.303,0,1.415,0
42204,ZCTA5 42204,KY,704,36.684754,-87.076167,5.324,0,1.458,0
42206,ZCTA5 42206,KY,6000,36.886676,-86.743011,6.302,0,1.524,0
42207,ZCTA5 42207,KY,1137,37.293995,-86.266888,7.978,0,1.447,0
42210,ZCTA5 42210,KY,4213,37.206633,-86.252409,7.963,0,1.454,0
42211,ZCTA5 42211,KY,13224,36.817748,-87.833699,11.073,0,1.559,0
42214,ZCTA5 42214,KY,769,37.138188,-85.683335,6.716,0,1.356,0
42215,ZCTA5 42215,KY,1404,36.996009,-87.667395,4.489,0,1.637,0
42217,ZCTA5 42217,KY,3768,37.040667,-87.458463,6.681,0,1.602,0
42220,ZCTA5 42220,KY,6697,36.893234,-87.178636,8.02,0,1.61,0
42223,ZCTA5 42223,TN,20135,36.628256,-87.462866,9.526,0,1.461,0
42232,ZCTA5 42232,KY,726,36.864767,-87.643359,7.563,0,1.571,0
42234,ZCTA5 42234,KY,2312,36.721574,-87.178582,5.681,0,1.464,0
42236,ZCTA5 42236,KY,963,36.71208,-87.613526,3.945,0,1.545,0
42240,ZCTA5 42240,KY,41791,36.880212,-87.46306,7.575,0,1.572,0
42254,ZCTA5 42254,KY,298,36.661018,-87.654511,9.778,0,1.545,0
42256,ZCTA5 42256,KY,4938,37.000821,-86.937511,7.088,0,1.579,0
42259,ZCTA5 42259,KY,1046,37.243161,-86.148284,5.961,0,1.448,0
42261,ZCTA5 42261,KY,10146,37.217107,-86.671334,6.367,0,1.542,0
42262,ZCTA5 42262,KY,8814,36.679927,-87.449423,5.693,0,1.506,0
42265,ZCTA5 42265,KY,830,36.739223,-87.004306,6.836,0,1.55,0
42266,ZCTA5 42266,KY,2596,36.744341,-87.357244,6.007,0,1.506,0
42273,ZCTA5 42273,KY,406,37.215678,-86.838506,7.917,0,1.607,0
42274,ZCTA5 42274,KY,2335,36.950235,-86.598782,5.415,0,1.416,0
42275,ZCTA5 42275,KY,965,37.216901,-86.457234,8.529,0,1.484,0
42276,ZCTA5 42276,KY,14897,36.856587,-86.879836,9.959,0,1.433,0
42280,ZCTA5 42280,KY,541,36.956981,-87.099164,5.301,0,1.625,0
42285,ZCTA5 42285,KY,373,37.264053,-86.297813,7.511,0,1.447,0
42286,ZCTA5 42286,KY,1414,36.729148,-87.2899,9.303,0,1.464,0
42301,ZCTA5 42301,KY,44883,37.735778,-87.249397,4.41,0,1.64,0
42303,ZCTA5 42303,KY,41877,37.757039,-87.052531,7.824,0,1.686,0
42320,ZCTA5 42320,KY,8442,37.332728,-86.867017,5.873,0,1.653,0
42321,ZCTA5 42321,KY,578,37.165489,-87.055061,9.164,0,1.637,0
42322,ZCTA5 42322,KY,83,37.613648,-87.395313,3.832,0,1.692,0
42323,ZCTA5 42323,KY,866,37.173379,-87.035443,11.055,0,1.637,0
42324,ZCTA5 42324,KY,1122,37.134997,-87.004577,6.916,0,1.569,0
42325,ZCTA5 42325,KY,1784,37.327891,-87.274016,5.951,0,1.714,0
42326,ZCTA5 42326,KY,424,37.22542,-87.005465,7.222,0,1.607,0
42327,ZCTA5 42327,KY,3929,37.58053,-87.297311,5.569,0,1.727,0
42328,ZCTA5 42328,KY,1245,37.431016,-87.04523,4.663,0,1.69,0
42330,ZCTA5 42330,KY,9501,37.321997,-87.115992,7.473,0,1.692,0
42332,ZCTA5 42332,KY,148,37.250429,-87.088665,1.662,0,1.692,0
42333,ZCTA5 42333,KY,1082,37.363905,-86.752098,3.202,0,1.554,0
42337,ZCTA5 42337,KY,1775,37.200767,-86.949309,4.344,0,1.607,0
42338,ZCTA5 42338,KY,88,37.543952,-86.80082,6.683,0,1.637,0
42339,ZCTA5 42339,KY,905,37.097761,-86.977262,2.503,0,1.569,0
42343,ZCTA5 42343,KY,1792,37.652848,-86.693878,2.767,0,1.578,0
42344,ZCTA5 42344,KY,836,37.270857,-87.317209,2.614,0,1.714,0
42345,ZCTA5 42345,KY,11307,37.135863,-87.183717,5.369,0,1.637,0
42347,ZCTA5 42347,KY,6126,37.525035,-86.882159,0.884,0,1.637,0
42348,ZCTA5 42348,KY,4823,37.830925,-86.774914,4.38,0,1.498,0
42349,ZCTA5 42349,KY,1353,37.43031,-86.677192,8.14,0,1.566,0
42350,ZCTA5 42350,KY,1334,37.455012,-87.186913,7.73,0,1.74,0
42351,ZCTA5 42351,KY,4294,37.898577,-86.866633,9.236,0,1.415,0
42352,ZCTA5 42352,KY,1989,37.514811,-87.0859,4.306,0,1.7,0
42354,ZCTA5 42354,KY,327,37.377978,-86.930568,2.832,0,1.653,0
42355,ZCTA5 42355,KY,1822,37.85631,-86.993641,2.606,0,1.56,0
42356,ZCTA5 42356,KY,68,37.693255,-87.324109,7.42,0,1.614,0
42361,ZCTA5 42361,KY,583,37.517166,-86.683941,1.681,0,1.566,0
42366,ZCTA5 42366,KY,6210,37.722748,-86.938515,8.759,0,1.686,0
42367,ZCTA5 42367,KY,877,37.239421,-87.159905,5.048,0,1.692,0
42368,ZCTA5 42368,KY,1337,37.702946,-86.754071,8.941,0,1.626,0
42369,ZCTA5 42369,KY,311,37.358648,-87.003767,8.197,0,1.69,0
42370,ZCTA5 42370,KY,52,37.44902,-86.738928,7.381,0,1.566,0
42371,ZCTA5 42371,KY,539,37.510021,-87.289647,7.669,0,1.727,0
42372,ZCTA5 42372,KY,1735,37.406181,-87.269553,1.681,0,1.74,0
42374,ZCTA5 42374,KY,105,37.325784,-87.154361,8.917,0,1.692,0
42376,ZCTA5 42376,KY,6678,37.617755,-87.085957,8.59,0,1.7,0
42378,ZCTA5 42378,KY,3277,37.667299,-86.863275,1.536,0,1.626,0
42404,ZCTA5 42404,KY,2277,37.474342,-87.838259,2.575,0,1.693,0
42406,ZCTA5 42406,KY,2756,37.762139,-87.73824,2.146,0,1.593,0
42408,ZCTA5 42408,KY,6226,37.179537,-87.692699,1.716,0,1.646,0
42409,ZCTA5 42409,KY,2436,37.538637,-87.692934,10.454,0,1.744,0
42410,ZCTA5 42410,KY,1310,37.278539,-87.511771,4.146,0,1.617,0
42411,ZCTA5 42411,KY,1521,37.198292,-88.010813,2.898,0,1.634,0
42413,ZCTA5 42413,KY,2929,37.448656,-87.467001,2.141,0,1.689,0
42420,ZCTA5 42420,KY,37664,37.810925,-87.518225,8.563,0,1.625,0
42431,ZCTA5 42431,KY,26566,37.334574,-87.481211,4.435,0,1.617,0
42436,ZCTA5 42436,KY,1298,37.37395,-87.575537,9.39,0,1.712,0
42437,ZCTA5 42437,KY,7422,37.666657,-87.93807,3.671,0,1.65,0
42440,ZCTA5 42440,KY,729,37.240706,-87.464606,6.131,0,1.617,0
42441,ZCTA5 42441,KY,1455,37.362648,-87.668529,5.442,0,1.712,0
42442,ZCTA5 42442,KY,3103,37.167103,-87.488393,1.898,0,1.632,0
42445,ZCTA5 42445,KY,11009,37.133339,-87.85174,6.345,0,1.627,0
42450,ZCTA5 42450,KY,3909,37.39587,-87.763402,9.226,0,1.683,0
42451,ZCTA5 42451,KY,691,37.884533,-87.390707,2.186,0,1.668,0
42452,ZCTA5 42452,KY,2354,37.686512,-87.531672,8.124,0,1.625,0
42453,ZCTA5 42453,KY,488,37.157856,-87.590712,7.765,0,1.646,0
42455,ZCTA5 42455,KY,3306,37.593375,-87.542551,5.448,0,1.768,0
42456,ZCTA5 42456,KY,1691,37.507705,-87.496097,8.73,0,1.689,0
42458,ZCTA5 42458,KY,872,37.839563,-87.420942,6.001,0,1.668,0
42459,ZCTA5 42459,KY,4109,37.566806,-88.019048,7.888,0,1.639,0
42461,ZCTA5 42461,KY,1454,37.797397,-87.889216,4.915,0,1.618,0
42462,ZCTA5 42462,KY,1362,37.743982,-87.801718,4.582,0,1.593,0
42463,ZCTA5 42463,KY,109,37.47262,-87.869452,5.315,0,1.693,0
42464,ZCTA5 42464,KY,1809,37.181253,-87.356159,6.752,0,1.638,0
42501,ZCTA5 42501,KY,18047,37.056193,-84.450902,7.975,0,1.401,0
42503,ZCTA5 42503,KY,24670,37.15759,-84.520451,7.888,0,1.419,0
42516,ZCTA5 42516,KY,412,37.221659,-84.784892,8.938,0,1.454,0
42518,ZCTA5 42518,KY,2989,36.94237,-84.632646,5.367,0,1.363,0
42519,ZCTA5 42519,KY,2961,36.955307,-84.53504,3.723,0,1.363,0
42528,ZCTA5 42528,KY,1578,37.181802,-85.023368,6.05,0,1.403,0
42533,ZCTA5 42533,KY,848,37.072195,-84.592355,4.693,0,1.422,0
42539,ZCTA5 42539,KY,10134,37.309082,-84.950978,7.793,0,1.385,0
42541,ZCTA5 42541,KY,483,37.358884,-84.794343,8.103,0,1.434,0
42544,ZCTA5 42544,KY,5787,37.029948,-84.815125,9.162,0,1.36,0
42553,ZCTA5 42553,KY,5499,37.156237,-84.697584,5.742,0,1.393,0
42565,ZCTA5 42565,KY,789,37.158976,-84.889276,3.172,0,1.424,0
42566,ZCTA5 42566,KY,605,37.278532,-84.783172,7.933,0,1.385,0
42567,ZCTA5 42567,KY,5671,37.265935,-84.604696,7.842,0,1.454,0
42602,ZCTA5 42602,KY,9084,36.725956,-85.121543,4.546,0,1.377,0
42603,ZCTA5 42603,KY,727,36.782237,-85.029026,9.077,0,1.361,0
42629,ZCTA5 42629,KY,4994,36.912644,-85.138072,4.973,0,1.381,0
42631,ZCTA5 42631,KY,138,36.740393,-84.480989,6.203,0,1.359,0
42633,ZCTA5 42633,KY,18296,36.800772,-84.82659,4.461,0,1.35,0
42634,ZCTA5 42634,KY,1357,36.89317,-84.422337,3.646,0,1.353,0
42635,ZCTA5 42635,KY,4892,36.680086,-84.396579,7.774,0,1.306,0
42638,ZCTA5 42638,KY,128,36.674414,-84.469919,5.414,0,1.306,0
42642,ZCTA5 42642,KY,12939,37.058681,-85.035151,8.656,0,1.371,0
42647,ZCTA5 42647,KY,3726,36.681253,-84.627337,3.301,0,1.303,0
42649,ZCTA5 42649,KY,2179,36.619782,-84.430882,2.228,0,1.306,0
42653,ZCTA5 42653,KY,4201,36.782112,-84.454722,3.055,0,1.359,0
42701,ZCTA5 42701,KY,52731,37.703686,-85.837111,6.0,0,1.427,0
42712,ZCTA5 42712,KY,1872,37.518754,-86.108877,7.111,0,1.45,0
42713,ZCTA5 42713,KY,1876,37.38313,-85.883731,7.792,0,1.417,0
42715,ZCTA5 42715,KY,389,36.954782,-85.389857,9.187,0,1.37,0
42716,ZCTA5 42716,KY,1601,37.479932,-85.606426,5.08,0,1.41,0
42717,ZCTA5 42717,KY,5850,36.786801,-85.3789,4.982,0,1.371,0
42718,ZCTA5 42718,KY,26099,37.385818,-85.372195,5.795,0,1.434,0
42721,ZCTA5 42721,KY,3660,37.42298,-86.499732,6.545,0,1.515,0
42722,ZCTA5 42722,KY,816,37.276586,-85.716132,8.718,0,1.398,0
42724,ZCTA5 42724,KY,5107,37.675918,-86.070835,5.868,0,1.444,0
42726,ZCTA5 42726,KY,5190,37.419922,-86.152108,2.145,0,1.43,0
42728,ZCTA5 42728,KY,16451,37.117031,-85.29007,7.354,0,1.412,0
42729,ZCTA5 42729,KY,1574,37.306467,-86.096497,6.773,0,1.448,0
42732,ZCTA5 42732,KY,1913,37.593577,-86.129121,1.703,0,1.45,0
42733,ZCTA5 42733,KY,1530,37.343603,-85.18643,4.828,0,1.431,0
42740,ZCTA5 42740,KY,1878,37.586356,-85.948741,3.195,0,1.42,0
42741,ZCTA5 42741,KY,315,36.999228,-85.238426,6.401,0,1.379,0
42743,ZCTA5 42743,KY,8900,37.228307,-85.532268,8.14,0,1.397,0
42746,ZCTA5 42746,KY,1965,37.212381,-85.732393,7.862,0,1.398,0
42748,ZCTA5 42748,KY,8991,37.566719,-85.694069,5.998,0,1.417,0
42749,ZCTA5 42749,KY,5219,37.183834,-85.877046,9.461,0,1.398,0
42753,ZCTA5 42753,KY,633,37.21091,-85.199873,6.696,0,1.412,0
42754,ZCTA5 42754,KY,15566,37.472924,-86.316298,1.666,0,1.423,0
42757,ZCTA5 42757,KY,2948,37.402832,-85.719536,5.441,0,1.393,0
42758,ZCTA5 42758,KY,129,37.374297,-85.198725,6.436,0,1.431,0
42762,ZCTA5 42762,KY,450,37.455344,-86.39315,5.982,0,1.423,0
42764,ZCTA5 42764,KY,724,37.429579,-85.620541,6.845,0,1.402,0
42765,ZCTA5 42765,KY,6342,37.332721,-85.93325,8.453,0,1.404,0
42776,ZCTA5 42776,KY,2747,37.514506,-85.92709,5.118,0,1.42,0
42782,ZCTA5 42782,KY,821,37.336817,-85.643034,5.455,0,1.402,0
42784,ZCTA5 42784,KY,2799,37.451992,-85.932393,4.783,0,1.417,0
42788,ZCTA5 42788,KY,301,37.529664,-86.027886,8.983,0,1.42,0
43001,ZCTA5 43001,OH,2705,40.088034,-82.61393,7.797,0,1.004,0
43002,ZCTA5 43002,OH,2026,40.063251,-83.174505,8.351,0,1.093,0
43003,ZCTA5 43003,OH,2776,40.412257,-82.979342,3.559,0,1.144,0
43004,ZCTA5 43004,OH,29982,40.015374,-82.804489,9.16,0,1.015,0
43005,ZCTA5 43005,OH,282,40.286284,-82.27647,4.472,0,1.044,0
43006,ZCTA5 43006,OH,715,40.459754,-82.149323,6.029,0,1.082,0
43008,ZCTA5 43008,OH,2378,39.93389,-82.480911,6.39,0,1.022,0
43009,ZCTA5 43009,OH,2083,40.171458,-83.639322,6.068,0,1.198,0
43010,ZCTA5 43010,OH,245,39.999627,-83.621903,10.343,0,1.339,0
43011,ZCTA5 43011,OH,7559,40.303039,-82.679642,7.523,0,1.022,0
43013,ZCTA5 43013,OH,1220,40.233013,-82.688355,1.634,0,1.022,0
43014,ZCTA5 43014,OH,3850,40.466757,-82.262513,3.602,0,1.082,0
43015,ZCTA5 43015,OH,57563,40.297783,-83.060168,1.483,0,1.146,0
43016,ZCTA5 43016,OH,44517,40.097462,-83.150204,8.036,0,1.134,0
43017,ZCTA5 43017,OH,43619,40.110682,-83.129049,5.719,0,1.134,0
43019,ZCTA5 43019,OH,9419,40.49294,-82.578515,3.675,0,1.077,0
43021,ZCTA5 43021,OH,14622,40.197671,-82.873674,7.412,0,1.076,0
43022,ZCTA5 43022,OH,4120,40.345042,-82.339812,7.417,0,1.044,0
43023,ZCTA5 43023,OH,14462,40.078944,-82.536411,2.235,0,0.997,0
43025,ZCTA5 43025,OH,5541,39.970889,-82.517382,6.344,0,1.022,0
43026,ZCTA5 43026,OH,64607,40.020855,-83.194477,6.973,0,1.093,0
43028,ZCTA5 43028,OH,7781,40.401712,-82.297266,9.33,0,1.044,0
43029,ZCTA5 43029,OH,629,40.097477,-83.440642,6.318,0,1.219,0
43030,ZCTA5 43030,OH,344,39.96145,-82.415841,8.636,0,1.05,0
43031,ZCTA5 43031,OH,13189,40.160847,-82.665164,8.346,0,1.022,0
43032,ZCTA5 43032,OH,39,40.328624,-82.958823,8.516,0,1.146,0
43033,ZCTA5 43033,OH,352,39.961234,-82.599664,5.91,0,1.022,0
43035,ZCTA5 43035,OH,33032,40.188543,-82.995118,8.653,0,1.134,0
43036,ZCTA5 43036,OH,267,40.3522,-83.261144,4.536,0,1.085,0
43037,ZCTA5 43037,OH,323,40.284431,-82.32319,7.113,0,1.044,0
43040,ZCTA5 43040,OH,35853,40.260609,-83.359022,10.676,0,1.153,0
43044,ZCTA5 43044,OH,5352,40.054878,-83.550817,5.062,0,1.219,0
43045,ZCTA5 43045,OH,1928,40.168296,-83.458778,3.497,0,1.21,0
43046,ZCTA5 43046,OH,3195,39.896382,-82.541954,2.948,0,1.022,0
43050,ZCTA5 43050,OH,29594,40.373976,-82.492721,4.74,0,1.041,0
43054,ZCTA5 43054,OH,27781,40.083073,-82.798908,8.02,0,1.004,0
43055,ZCTA5 43055,OH,62590,40.119897,-82.377784,9.802,0,1.062,0
43056,ZCTA5 43056,OH,17479,40.008434,-82.341042,3.284,0,1.042,0
43060,ZCTA5 43060,OH,2667,40.222358,-83.571509,6.279,0,1.198,0
43061,ZCTA5 43061,OH,4593,40.289506,-83.203052,4.035,0,1.085,0
43062,ZCTA5 43062,OH,32125,40.007079,-82.682268,8.201,0,1.015,0
43064,ZCTA5 43064,OH,17301,40.098176,-83.283597,7.813,0,1.192,0
43065,ZCTA5 43065,OH,44829,40.177567,-83.094156,3.621,0,1.134,0
43066,ZCTA5 43066,OH,1264,40.39129,-83.171969,8.05,0,1.048,0
43067,ZCTA5 43067,OH,1410,40.340482,-83.468152,3.874,0,1.153,0
43068,ZCTA5 43068,OH,59585,39.956185,-82.784665,3.795,0,1.015,0
43070,ZCTA5 43070,OH,158,40.215778,-83.957945,8.743,0,1.209,0
43071,ZCTA5 43071,OH,2442,40.180695,-82.359463,5.582,0,1.062,0
43072,ZCTA5 43072,OH,5504,40.115162,-83.954818,7.486,0,1.288,0
43074,ZCTA5 43074,OH,15288,40.269531,-82.850655,0.917,0,1.076,0
43076,ZCTA5 43076,OH,9145,39.897004,-82.39875,2.738,0,1.05,0
43077,ZCTA5 43077,OH,241,40.13705,-83.341267,7.354,0,1.13,0
43078,ZCTA5 43078,OH,20067,40.117636,-83.783785,7.186,0,1.288,0
43080,ZCTA5 43080,OH,5321,40.240719,-82.429257,5.726,0,1.022,0
43081,ZCTA5 43081,OH,64338,40.110443,-82.890646,1.039,0,1.028,0
43082,ZCTA5 43082,OH,32459,40.149186,-82.884872,3.363,0,1.028,0
43084,ZCTA5 43084,OH,844,40.150137,-83.557264,10.145,0,1.21,0
43085,ZCTA5 43085,OH,25566,40.100924,-83.013402,7.668,0,1.134,0
43101,ZCTA5 43101,OH,322,39.464497,-82.746107,7.812,0,1.075,0
43102,ZCTA5 43102,OH,4610,39.64092,-82.764982,4.666,0,1.068,0
43103,ZCTA5 43103,OH,12282,39.732375,-82.935708,7.265,0,1.091,0
43105,ZCTA5 43105,OH,8458,39.86676,-82.612369,7.841,0,1.022,0
43106,ZCTA5 43106,OH,1590,39.642317,-83.421178,5.036,0,1.149,0
43107,ZCTA5 43107,OH,3232,39.692825,-82.414529,6.423,0,1.064,0
43109,ZCTA5 43109,OH,94,39.918164,-82.830546,8.344,0,1.015,0
43110,ZCTA5 43110,OH,40953,39.826682,-82.800074,3.104,0,1.039,0
43111,ZCTA5 43111,OH,178,39.502067,-82.2427,8.483,0,1.028,0
43112,ZCTA5 43112,OH,5052,39.797827,-82.704637,6.224,0,1.039,0
43113,ZCTA5 43113,OH,24165,39.58659,-82.962245,7.682,0,1.111,0
43115,ZCTA5 43115,OH,1260,39.491747,-83.151142,10.708,0,1.108,0
43116,ZCTA5 43116,OH,2732,39.771554,-83.061398,10.641,0,1.091,0
43117,ZCTA5 43117,OH,31,39.768793,-83.206131,6.168,0,1.1,0
43119,ZCTA5 43119,OH,30072,39.940928,-83.205719,10.21,0,1.123,0
43123,ZCTA5 43123,OH,66188,39.866721,-83.115561,3.128,0,1.123,0
43125,ZCTA5 43125,OH,14295,39.838052,-82.887941,6.508,0,1.093,0
43126,ZCTA5 43126,OH,322,39.815503,-83.165765,5.031,0,1.123,0
43127,ZCTA5 43127,OH,284,39.479923,-82.321355,5.673,0,1.028,0
43128,ZCTA5 43128,OH,2267,39.659641,-83.593633,3.898,0,1.175,0
43130,ZCTA5 43130,OH,62010,39.696463,-82.614717,6.99,0,1.071,0
43135,ZCTA5 43135,OH,4267,39.468184,-82.69342,3.699,0,1.075,0
43136,ZCTA5 43136,OH,1977,39.801317,-82.812481,3.074,0,1.039,0
43137,ZCTA5 43137,OH,2684,39.8089,-82.987294,3.294,0,1.093,0
43138,ZCTA5 43138,OH,18445,39.51834,-82.414097,8.112,0,1.047,0
43140,ZCTA5 43140,OH,24030,39.880108,-83.428512,7.736,0,1.137,0
43142,ZCTA5 43142,OH,94,39.593374,-83.587495,3.508,0,1.175,0
43143,ZCTA5 43143,OH,5935,39.712438,-83.288721,7.896,0,1.107,0
43144,ZCTA5 43144,OH,373,39.52988,-82.195044,7.37,0,1.076,0
43145,ZCTA5 43145,OH,1920,39.564982,-83.259898,3.477,0,1.108,0
43146,ZCTA5 43146,OH,12627,39.773521,-83.136925,7.671,0,1.1,0
43147,ZCTA5 43147,OH,45281,39.897782,-82.744035,5.674,0,1.015,0
43148,ZCTA5 43148,OH,2431,39.820316,-82.499992,9.033,0,1.067,0
43149,ZCTA5 43149,OH,2335,39.542974,-82.577874,9.243,0,1.075,0
43150,ZCTA5 43150,OH,2302,39.777096,-82.409813,3.068,0,1.064,0
43151,ZCTA5 43151,OH,269,39.733267,-83.476617,8.098,0,1.186,0
43152,ZCTA5 43152,OH,969,39.394275,-82.615932,8.736,0,1.074,0
43153,ZCTA5 43153,OH,861,39.743989,-83.556692,2.724,0,1.186,0
43154,ZCTA5 43154,OH,3014,39.600986,-82.830089,6.912,0,1.068,0
43155,ZCTA5 43155,OH,2531,39.634641,-82.528905,8.261,0,1.066,0
43156,ZCTA5 43156,OH,203,39.553791,-82.776293,7.301,0,1.1,0
43157,ZCTA5 43157,OH,599,39.842653,-82.546206,8.132,0,1.067,0
43158,ZCTA5 43158,OH,182,39.440619,-82.35615,5.721,0,1.028,0
43160,ZCTA5 43160,OH,22117,39.526516,-83.441323,7.995,0,1.148,0
43162,ZCTA5 43162,OH,6945,39.9494,-83.308423,7.504,0,1.137,0
43164,ZCTA5 43164,OH,2216,39.585282,-83.118394,8.505,0,1.111,0
43201,ZCTA5 43201,OH,37528,39.99083,-82.999946,6.304,0,1.058,0
43202,ZCTA5 43202,OH,20427,40.019403,-83.014471,8.766,0,1.058,0
43203,ZCTA5 43203,OH,8726,39.97308,-82.969053,3.469,0,1.058,0
