date,year,model_id,monitor_source_tier,valid_monitor_sites,monitored_counties,monitored_county_population,high_pm25_monitor_sites,smoke_coincident_high_pm25_monitor_sites,smoke_coincident_counties,indicative_county_population,broad_proxy_day_10m,event_included_monitor_sites,event_included_smoke_coincident_high_pm25_monitor_sites,balanced_valid_monitor_sites,balanced_high_pm25_monitor_sites,balanced_smoke_coincident_high_pm25_monitor_sites,balanced_smoke_coincident_counties,balanced_indicative_county_population,balanced_broad_proxy_day_10m,comparable_to_stanford
2021-11-25,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,926,602,221353537,7,0,0,0,0,296,0,115,0,0,0,0,0,false
2021-11-26,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,921,596,220791713,4,0,0,0,0,296,0,114,0,0,0,0,0,false
2021-11-27,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1185,717,233504172,7,0,0,0,0,295,0,115,1,0,0,0,0,false
2021-11-28,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,923,594,219962211,7,0,0,0,0,296,0,115,1,0,0,0,0,false
2021-11-29,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,915,589,219695507,8,1,1,383843,0,295,1,114,1,0,0,0,0,false
2021-11-30,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1194,714,232849060,15,1,1,383843,0,293,1,116,2,0,0,0,0,false
2021-12-01,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,911,587,219830772,18,1,1,12216,0,295,1,115,3,0,0,0,0,false
2021-12-02,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,913,586,219144190,21,0,0,0,0,297,0,113,3,0,0,0,0,false
2021-12-03,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1182,714,232470659,25,0,0,0,0,294,0,114,4,0,0,0,0,false
2021-12-04,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,923,591,219206713,16,0,0,0,0,297,0,113,5,0,0,0,0,false
2021-12-05,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,913,587,218995314,13,1,1,202079,0,295,1,112,4,1,1,202079,0,false
2021-12-06,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1183,708,231895374,16,0,0,0,0,290,0,113,4,0,0,0,0,false
2021-12-07,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,914,586,218448381,2,0,0,0,0,293,0,113,1,0,0,0,0,false
2021-12-08,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,916,590,218941756,2,0,0,0,0,293,0,114,1,0,0,0,0,false
2021-12-09,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1179,711,231559239,0,0,0,0,0,294,0,116,0,0,0,0,0,false
2021-12-10,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,916,585,217950757,0,0,0,0,0,298,0,115,0,0,0,0,0,false
2021-12-11,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,910,583,217515673,1,0,0,0,0,295,0,114,0,0,0,0,0,false
2021-12-12,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1181,706,231427980,0,0,0,0,0,288,0,115,0,0,0,0,0,false
2021-12-13,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,897,574,216426427,2,0,0,0,0,294,0,114,0,0,0,0,0,false
2021-12-14,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,903,583,217085030,1,0,0,0,0,294,0,114,1,0,0,0,0,false
2021-12-15,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1163,711,233122583,4,0,0,0,0,290,0,114,1,0,0,0,0,false
2021-12-16,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,909,585,218553422,2,0,0,0,0,292,0,114,1,0,0,0,0,false
2021-12-17,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,918,594,219114906,1,0,0,0,0,294,0,116,0,0,0,0,0,false
2021-12-18,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1189,717,234598228,0,0,0,0,0,294,0,116,0,0,0,0,0,false
2021-12-19,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,920,596,219866590,2,0,0,0,0,299,0,115,0,0,0,0,0,false
2021-12-20,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,912,591,217802868,10,0,0,0,0,297,0,115,1,0,0,0,0,false
2021-12-21,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1175,710,233090021,14,0,0,0,0,293,0,115,1,0,0,0,0,false
2021-12-22,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,931,596,220288170,11,0,0,0,0,296,0,115,1,0,0,0,0,false
2021-12-23,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,923,596,219644313,0,0,0,0,0,297,0,116,0,0,0,0,0,false
2021-12-24,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1198,724,235143133,0,0,0,0,0,292,0,117,0,0,0,0,0,false
2021-12-25,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,928,599,219634383,1,0,0,0,0,297,0,116,0,0,0,0,0,false
2021-12-26,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,918,593,218842945,0,0,0,0,0,293,0,115,0,0,0,0,0,false
2021-12-27,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1165,711,232336769,1,0,0,0,0,289,0,115,0,0,0,0,0,false
2021-12-28,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,922,598,219783356,1,0,0,0,0,290,0,115,0,0,0,0,0,false
2021-12-29,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,923,593,218563526,1,0,0,0,0,294,0,114,0,0,0,0,0,false
2021-12-30,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1186,714,233617198,1,0,0,0,0,296,0,116,0,0,0,0,0,false
2021-12-31,2021,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,932,599,220267833,1,0,0,0,0,295,0,115,0,0,0,0,0,false
2022-01-01,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,931,598,219272112,7,0,0,0,0,303,0,113,2,0,0,0,0,false
2022-01-02,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1153,700,231396922,2,0,0,0,0,297,0,116,0,0,0,0,0,false
2022-01-03,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,914,588,216384918,2,0,0,0,0,297,0,110,0,0,0,0,0,false
2022-01-04,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,932,599,219173785,2,0,0,0,0,302,0,113,0,0,0,0,0,false
2022-01-05,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1185,714,233771172,3,0,0,0,0,302,0,116,1,0,0,0,0,false
2022-01-06,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,918,592,217918829,4,0,0,0,0,300,0,113,0,0,0,0,0,false
2022-01-07,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,918,589,217775347,0,0,0,0,0,301,0,116,0,0,0,0,0,false
2022-01-08,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1182,713,232353642,3,0,0,0,0,304,0,117,0,0,0,0,0,false
2022-01-09,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,927,597,218364696,1,0,0,0,0,303,0,115,0,0,0,0,0,false
2022-01-10,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,909,587,215714405,0,0,0,0,0,299,0,114,0,0,0,0,0,false
2022-01-11,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1181,709,232107392,3,0,0,0,0,288,0,113,0,0,0,0,0,false
2022-01-12,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,915,589,217909243,7,0,0,0,0,302,0,111,3,0,0,0,0,false
2022-01-13,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,929,596,217811622,20,0,0,0,0,302,0,115,2,0,0,0,0,false
2022-01-14,2022,AQS_HMS_MONITOR_COINCIDENCE_V3,final_aqs_daily,1189,718,233785524,8,0,0,0,0,303,0,116,1,0,0,0,0,false
